id_orgao,id_servico,nome_orgao
36724,2455,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)
36790,2484,Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP)
912,2243,Agência Nacional de Transportes Aquaviários (ANTAQ)
34313,2393,Fundação Osório (FOSORIO)
912,2245,Agência Nacional de Transportes Aquaviários (ANTAQ)
34309,2408,Fundação Nacional de Artes (FUNARTE)
34309,2416,Fundação Nacional de Artes (FUNARTE)
36724,2460,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)
36722,2471,Instituto Brasileiro de Museus (IBRAM)
36790,2485,Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP)
912,2242,Agência Nacional de Transportes Aquaviários (ANTAQ)
58051,2939,Agência Nacional de Mineração (ANM)
13293,2271,Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES)
37525,2276,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
37525,2277,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
34313,2397,Fundação Osório (FOSORIO)
13293,2265,Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES)
13293,2266,Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES)
13293,2268,Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES)
13293,2269,Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES)
37525,2273,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
37525,2275,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
34313,2395,Fundação Osório (FOSORIO)
34313,2396,Fundação Osório (FOSORIO)
34305,2461,Fundação Instituto Brasileiro de Geografia e Estatística (IBGE)
34305,2462,Fundação Instituto Brasileiro de Geografia e Estatística (IBGE)
34313,2398,Fundação Osório (FOSORIO)
34305,2463,Fundação Instituto Brasileiro de Geografia e Estatística (IBGE)
36790,2486,Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP)
37065,2558,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN)
917,2908,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
917,2909,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
917,2910,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
36783,2870,Instituto Nacional da Propriedade Industrial (INPI)
908,2887,Agência Nacional de Aviação Civil (ANAC)
36783,2874,Instituto Nacional da Propriedade Industrial (INPI)
917,3170,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
37021,2568,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ)
37021,2569,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ)
37021,2571,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ)
55796,2583,Superintendência de Desenvolvimento do Centro-Oeste (SUDECO)
37021,2575,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ)
58107,2764,Ministério da Justiça e Segurança Pública (MJSP)
37021,2576,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ)
36783,2873,Instituto Nacional da Propriedade Industrial (INPI)
37021,2883,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ)
36783,2871,Instituto Nacional da Propriedade Industrial (INPI)
908,2886,Agência Nacional de Aviação Civil (ANAC)
37021,2578,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ)
908,2894,Agência Nacional de Aviação Civil (ANAC)
56003,2580,Superintendência do Desenvolvimento da Amazônia (SUDAM)
56003,2581,Superintendência do Desenvolvimento da Amazônia (SUDAM)
909,2897,Agência Nacional de Energia Elétrica (ANEEL)
56004,2584,Superintendência do Desenvolvimento do Nordeste (SUDENE)
56004,2586,Superintendência do Desenvolvimento do Nordeste (SUDENE)
7378,3258,Comando da Marinha (CMAR)
908,2596,Agência Nacional de Aviação Civil (ANAC)
908,2597,Agência Nacional de Aviação Civil (ANAC)
908,2601,Agência Nacional de Aviação Civil (ANAC)
58051,2346,Agência Nacional de Mineração (ANM)
917,2605,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
910,2606,Agência Nacional de Saúde Suplementar (ANS)
917,2604,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
58107,2949,Ministério da Justiça e Segurança Pública (MJSP)
37525,2879,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
36799,2884,Instituto Nacional de Tecnologia da Informação (ITI)
908,2889,Agência Nacional de Aviação Civil (ANAC)
34309,3215,Fundação Nacional de Artes (FUNARTE)
914,2628,Agência Nacional de Vigilância Sanitária (ANVISA)
7581,2651,Comissão Nacional de Energia Nuclear (CNEN)
7581,2654,Comissão Nacional de Energia Nuclear (CNEN)
37525,2631,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
7581,2652,Comissão Nacional de Energia Nuclear (CNEN)
7581,2672,Comissão Nacional de Energia Nuclear (CNEN)
7581,2675,Comissão Nacional de Energia Nuclear (CNEN)
7581,2677,Comissão Nacional de Energia Nuclear (CNEN)
7581,2679,Comissão Nacional de Energia Nuclear (CNEN)
7581,2682,Comissão Nacional de Energia Nuclear (CNEN)
7581,2683,Comissão Nacional de Energia Nuclear (CNEN)
7581,2685,Comissão Nacional de Energia Nuclear (CNEN)
7581,2689,Comissão Nacional de Energia Nuclear (CNEN)
7581,2691,Comissão Nacional de Energia Nuclear (CNEN)
7581,2693,Comissão Nacional de Energia Nuclear (CNEN)
7581,2697,Comissão Nacional de Energia Nuclear (CNEN)
7581,2653,Comissão Nacional de Energia Nuclear (CNEN)
7581,2669,Comissão Nacional de Energia Nuclear (CNEN)
7581,2676,Comissão Nacional de Energia Nuclear (CNEN)
7581,2690,Comissão Nacional de Energia Nuclear (CNEN)
7581,2694,Comissão Nacional de Energia Nuclear (CNEN)
7581,2695,Comissão Nacional de Energia Nuclear (CNEN)
7581,2703,Comissão Nacional de Energia Nuclear (CNEN)
7581,2704,Comissão Nacional de Energia Nuclear (CNEN)
7581,2705,Comissão Nacional de Energia Nuclear (CNEN)
7581,2708,Comissão Nacional de Energia Nuclear (CNEN)
7581,2709,Comissão Nacional de Energia Nuclear (CNEN)
7581,2655,Comissão Nacional de Energia Nuclear (CNEN)
7581,2711,Comissão Nacional de Energia Nuclear (CNEN)
7581,2721,Comissão Nacional de Energia Nuclear (CNEN)
7581,2723,Comissão Nacional de Energia Nuclear (CNEN)
7581,2728,Comissão Nacional de Energia Nuclear (CNEN)
7581,2741,Comissão Nacional de Energia Nuclear (CNEN)
34300,2768,Fundação Biblioteca Nacional (FBN)
7581,2656,Comissão Nacional de Energia Nuclear (CNEN)
7581,2659,Comissão Nacional de Energia Nuclear (CNEN)
7581,2660,Comissão Nacional de Energia Nuclear (CNEN)
7581,2661,Comissão Nacional de Energia Nuclear (CNEN)
7581,2696,Comissão Nacional de Energia Nuclear (CNEN)
7581,2716,Comissão Nacional de Energia Nuclear (CNEN)
7581,2719,Comissão Nacional de Energia Nuclear (CNEN)
34313,2775,Fundação Osório (FOSORIO)
7581,2686,Comissão Nacional de Energia Nuclear (CNEN)
908,2892,Agência Nacional de Aviação Civil (ANAC)
7581,2658,Comissão Nacional de Energia Nuclear (CNEN)
36802,2525,Instituto Nacional do Seguro Social (INSS)
912,2924,Agência Nacional de Transportes Aquaviários (ANTAQ)
917,2913,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
7581,2673,Comissão Nacional de Energia Nuclear (CNEN)
7581,2674,Comissão Nacional de Energia Nuclear (CNEN)
7581,2684,Comissão Nacional de Energia Nuclear (CNEN)
7581,2687,Comissão Nacional de Energia Nuclear (CNEN)
7581,2688,Comissão Nacional de Energia Nuclear (CNEN)
7581,2698,Comissão Nacional de Energia Nuclear (CNEN)
7581,2699,Comissão Nacional de Energia Nuclear (CNEN)
7581,2712,Comissão Nacional de Energia Nuclear (CNEN)
7581,2714,Comissão Nacional de Energia Nuclear (CNEN)
7581,2724,Comissão Nacional de Energia Nuclear (CNEN)
7581,2727,Comissão Nacional de Energia Nuclear (CNEN)
7581,2670,Comissão Nacional de Energia Nuclear (CNEN)
7581,3283,Comissão Nacional de Energia Nuclear (CNEN)
7581,2671,Comissão Nacional de Energia Nuclear (CNEN)
7581,2678,Comissão Nacional de Energia Nuclear (CNEN)
7581,2680,Comissão Nacional de Energia Nuclear (CNEN)
7581,2692,Comissão Nacional de Energia Nuclear (CNEN)
7581,2700,Comissão Nacional de Energia Nuclear (CNEN)
7581,2701,Comissão Nacional de Energia Nuclear (CNEN)
7581,2713,Comissão Nacional de Energia Nuclear (CNEN)
7581,2717,Comissão Nacional de Energia Nuclear (CNEN)
7581,2718,Comissão Nacional de Energia Nuclear (CNEN)
7581,2725,Comissão Nacional de Energia Nuclear (CNEN)
7581,2702,Comissão Nacional de Energia Nuclear (CNEN)
7581,2720,Comissão Nacional de Energia Nuclear (CNEN)
7581,2722,Comissão Nacional de Energia Nuclear (CNEN)
7581,2726,Comissão Nacional de Energia Nuclear (CNEN)
7581,2738,Comissão Nacional de Energia Nuclear (CNEN)
7581,2743,Comissão Nacional de Energia Nuclear (CNEN)
7581,2744,Comissão Nacional de Energia Nuclear (CNEN)
34300,2769,Fundação Biblioteca Nacional (FBN)
34312,2771,Fundação Oswaldo Cruz (FIOCRUZ)
36724,2788,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)
7581,2706,Comissão Nacional de Energia Nuclear (CNEN)
7581,2707,Comissão Nacional de Energia Nuclear (CNEN)
7581,2710,Comissão Nacional de Energia Nuclear (CNEN)
7581,2715,Comissão Nacional de Energia Nuclear (CNEN)
7581,2742,Comissão Nacional de Energia Nuclear (CNEN)
909,2895,Agência Nacional de Energia Elétrica (ANEEL)
909,2898,Agência Nacional de Energia Elétrica (ANEEL)
917,2914,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
909,2896,Agência Nacional de Energia Elétrica (ANEEL)
58051,2756,Agência Nacional de Mineração (ANM)
34313,2776,Fundação Osório (FOSORIO)
58051,2745,Agência Nacional de Mineração (ANM)
917,2899,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
917,2915,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
34301,2770,Fundação Casa de Rui Barbosa (FCRB)
34312,2774,Fundação Oswaldo Cruz (FIOCRUZ)
8720,2933,Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq)
34312,2773,Fundação Oswaldo Cruz (FIOCRUZ)
917,2904,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
910,2919,Agência Nacional de Saúde Suplementar (ANS)
912,2921,Agência Nacional de Transportes Aquaviários (ANTAQ)
34305,2974,Fundação Instituto Brasileiro de Geografia e Estatística (IBGE)
910,2918,Agência Nacional de Saúde Suplementar (ANS)
34307,2779,Fundação Joaquim Nabuco (FUNDAJ)
34307,2781,Fundação Joaquim Nabuco (FUNDAJ)
36724,2792,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)
36724,2793,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)
36724,2801,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)
36722,2804,Instituto Brasileiro de Museus (IBRAM)
6041,2807,Casa Civil da Presidência da República (CC-PR)
36724,2795,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)
912,2920,Agência Nacional de Transportes Aquaviários (ANTAQ)
36724,2798,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)
36724,2799,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)
36793,2817,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
36793,2822,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
36726,2805,Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio)
6041,2808,Casa Civil da Presidência da República (CC-PR)
6041,2809,Casa Civil da Presidência da República (CC-PR)
912,2922,Agência Nacional de Transportes Aquaviários (ANTAQ)
36793,2813,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
58051,3203,Agência Nacional de Mineração (ANM)
34305,2973,Fundação Instituto Brasileiro de Geografia e Estatística (IBGE)
36793,2814,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
36793,2818,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
36793,2815,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
36793,2823,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
36783,2834,Instituto Nacional da Propriedade Industrial (INPI)
36793,2825,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
36793,2826,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
36793,2819,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
36793,2820,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
36793,2824,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
36783,2836,Instituto Nacional da Propriedade Industrial (INPI)
7378,2928,Comando da Marinha (CMAR)
36783,2839,Instituto Nacional da Propriedade Industrial (INPI)
34302,2969,Fundação Cultural Palmares (FCP)
36724,3222,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)
37525,3228,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
7907,2938,Comissão de Valores Mobiliários (CVM)
58107,2352,Ministério da Justiça e Segurança Pública (MJSP)
34300,2955,Fundação Biblioteca Nacional (FBN)
34309,2960,Fundação Nacional de Artes (FUNARTE)
36783,2847,Instituto Nacional da Propriedade Industrial (INPI)
36783,2846,Instituto Nacional da Propriedade Industrial (INPI)
34310,2962,Fundação Nacional de Saúde (FUNASA)
58051,2940,Agência Nacional de Mineração (ANM)
8720,2930,Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq)
8720,2935,Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq)
36783,2852,Instituto Nacional da Propriedade Industrial (INPI)
37524,1337,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
34307,2965,Fundação Joaquim Nabuco (FUNDAJ)
7378,3106,Comando da Marinha (CMAR)
34307,2967,Fundação Joaquim Nabuco (FUNDAJ)
34307,2968,Fundação Joaquim Nabuco (FUNDAJ)
34305,2975,Fundação Instituto Brasileiro de Geografia e Estatística (IBGE)
36722,2978,Instituto Brasileiro de Museus (IBRAM)
36722,2979,Instituto Brasileiro de Museus (IBRAM)
34305,2977,Fundação Instituto Brasileiro de Geografia e Estatística (IBGE)
7581,2681,Comissão Nacional de Energia Nuclear (CNEN)
914,3088,Agência Nacional de Vigilância Sanitária (ANVISA)
908,3556,Agência Nacional de Aviação Civil (ANAC)
36722,2981,Instituto Brasileiro de Museus (IBRAM)
36726,2984,Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio)
36726,2985,Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio)
58051,3201,Agência Nacional de Mineração (ANM)
43381,3456,Serviço Federal de Processamento de Dados (SERPRO)
36726,2986,Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio)
914,2260,Agência Nacional de Vigilância Sanitária (ANVISA)
36790,2987,Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP)
36790,2988,Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP)
36790,2990,Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP)
36802,2997,Instituto Nacional do Seguro Social (INSS)
36802,2996,Instituto Nacional do Seguro Social (INSS)
36789,2992,Instituto Nacional de Educação de Surdos (INES)
908,3053,Agência Nacional de Aviação Civil (ANAC)
37525,3122,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
36802,3039,Instituto Nacional do Seguro Social (INSS)
36802,3036,Instituto Nacional do Seguro Social (INSS)
36802,3038,Instituto Nacional do Seguro Social (INSS)
36802,3044,Instituto Nacional do Seguro Social (INSS)
37525,3045,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
37065,3047,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN)
37065,3048,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN)
911,3083,Agência Nacional de Telecomunicações (ANATEL)
37065,3046,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN)
37021,3051,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ)
908,3070,Agência Nacional de Aviação Civil (ANAC)
37021,3050,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ)
34312,3117,Fundação Oswaldo Cruz (FIOCRUZ)
36793,3123,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
915,3134,Agência Nacional de Águas (ANA)
908,3137,Agência Nacional de Aviação Civil (ANAC)
909,3148,Agência Nacional de Energia Elétrica (ANEEL)
909,3160,Agência Nacional de Energia Elétrica (ANEEL)
56004,3052,Superintendência do Desenvolvimento do Nordeste (SUDENE)
915,3133,Agência Nacional de Águas (ANA)
908,3061,Agência Nacional de Aviação Civil (ANAC)
908,3060,Agência Nacional de Aviação Civil (ANAC)
908,3064,Agência Nacional de Aviação Civil (ANAC)
908,3062,Agência Nacional de Aviação Civil (ANAC)
908,3066,Agência Nacional de Aviação Civil (ANAC)
34300,3115,Fundação Biblioteca Nacional (FBN)
37021,3125,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ)
890,3128,Agência Espacial Brasileira (AEB)
34312,3118,Fundação Oswaldo Cruz (FIOCRUZ)
34310,3119,Fundação Nacional de Saúde (FUNASA)
36724,3120,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)
909,3150,Agência Nacional de Energia Elétrica (ANEEL)
909,3151,Agência Nacional de Energia Elétrica (ANEEL)
909,3154,Agência Nacional de Energia Elétrica (ANEEL)
36724,2786,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)
909,3149,Agência Nacional de Energia Elétrica (ANEEL)
910,3087,Agência Nacional de Saúde Suplementar (ANS)
58051,3111,Agência Nacional de Mineração (ANM)
7378,3105,Comando da Marinha (CMAR)
34300,3113,Fundação Biblioteca Nacional (FBN)
